station_id,station_name,county_name,town_name,twd67_lat,twd67_lon,wgs84_lat,wgs84_lon,distance_m
CAF040,國一S188K,臺中市,大肚區,24.120299,120.577587,24.118546,120.585747,850.7662521271767
72C440,桃園農改,桃園市,新屋區,24.952721,121.022375,24.950944,121.030583,850.764179514644
72T250,花蓮農改,花蓮縣,吉安鄉,23.977028,121.555752,23.975222,121.563889,850.763581967284
CAF030,國一S169K,臺中市,神岡區,24.238875,120.680105,24.237116,120.688271,850.7629243900958
CAG060,國三S202K,彰化縣,彰化市,24.094222,120.595098,24.092468,120.603256,850.7583048859885
CAG040,國三N191K,彰化縣,和美鎮,24.141006,120.513338,24.139256,120.5215,850.7569341432934
E2H360,蓮華池,南投縣,魚池鄉,23.920106,120.877136,23.918333,120.885278,850.7541075933781
C2E990,新坪頂,苗栗縣,卓蘭鎮,24.303773,120.849231,24.30201,120.8574,850.7497632611406
CAE050,國一S152K,苗栗縣,三義鄉,24.377254,120.74101,24.375492,120.749184,850.7497228301413
72G600,臺中農改,彰化縣,大村鄉,24.004779,120.526236,24.003028,120.534389,850.7492296533269
A2C560,農工中心,桃園市,中壢區,24.987706,121.231626,24.985917,121.239833,850.748387583942
C0M720,番路,嘉義縣,番路鄉,23.466408,120.546028,23.464644,120.554144,850.7452818377809
C0S700,知本,臺東縣,卑南鄉,22.686667,120.997583,22.684872,121.005644,850.7409587051275
CAG010,國一N198K,彰化縣,彰化市,24.065639,120.514899,24.063889,120.523056,850.7373367098628
C2H9G0,百勝,南投縣,國姓鄉,24.052912,120.90121,24.051142,120.909361,850.73601228233
CAE070,國三N151K,苗栗縣,苑裡鎮,24.441976,120.673477,24.440218,120.681656,850.727067804651
467550,玉山,南投縣,信義鄉,23.488964,120.951318,23.48718,120.95943,850.7265115473491
C0D760,大坪苗圃,新竹縣,五峰鄉,24.5379,121.1026,24.5362,121.1108,850.723825460615
C0S960,香蘭,臺東縣,太麻里鄉,22.589372,120.985322,22.587569,120.993375,850.7212792368412
467650,日月潭,南投縣,魚池鄉,23.883099,120.899911,23.881325,120.90805,850.7136352128182
E2K600,四湖植物園,雲林縣,四湖鄉,23.678718,120.155296,23.676986,120.163433,850.7122691109108
C0K470,林內,雲林縣,林內鄉,23.750436,120.601508,23.748675,120.609642,850.7077738377506
C0T9B0,水源,花蓮縣,秀林鄉,23.993718,121.529043,23.991914,121.537181,850.705717902451
U2HA30,臺大和社,南投縣,信義鄉,23.592633,120.880744,23.590856,120.888864,850.704240523331
C2H9D0,三隻寮,南投縣,國姓鄉,24.094845,120.853424,24.093078,120.861578,850.6919228589295
467280,後龍,苗栗縣,造橋鄉,24.650318,120.823641,24.648563,120.831834,850.6904640792253
CAV270,國一S336K,高雄市,路竹區,22.89593,120.263097,22.894167,120.271178,850.6726448851408
C0M700,竹崎,嘉義縣,竹崎鄉,23.527931,120.547378,23.526167,120.555497,850.6669587425406
C0M800,茶山,嘉義縣,阿里山鄉,23.300847,120.656664,23.299075,120.664767,850.6660878541136
C0E910,海埔,苗栗縣,後龍鎮,24.650519,120.764242,24.648769,120.772436,850.6601650390949
C0E920,通霄漁港,苗栗縣,通霄鎮,24.500339,120.665694,24.498589,120.673878,850.6420205472939
A0W080,吉貝,澎湖縣,白沙鄉,23.741712,119.596041,23.740011,119.604189,850.6400504939132
C2H9X0,福盛,南投縣,中寮鄉,23.8953,120.83263,23.89353,120.84077,850.6335796951744
C2FB60,頭櫃山,臺中市,新社區,24.131608,120.850769,24.129842,120.858925,850.6324732915302
C0E791,卓蘭,苗栗縣,卓蘭鎮,24.314319,120.816192,24.312558,120.824361,850.6315636025365
C2H9S0,龍南,南投縣,國姓鄉,23.955305,120.825039,23.953536,120.833183,850.6293148734106
C2E970,八甲,苗栗縣,苗栗市,24.537566,120.787798,24.535811,120.795983,850.629026077117
E2S980,太麻里(1),臺東縣,太麻里鄉,22.600724,120.971991,22.598922,120.980044,850.6288331440398
C2H9E0,國姓南港,南投縣,國姓鄉,23.912878,120.838415,23.911108,120.846556,850.6230086002563
C0S970,加津林,臺東縣,大武鄉,22.418014,120.9189,22.416211,120.926942,850.6185228991177
C0S920,金峰嘉蘭,臺東縣,金峰鄉,22.596589,120.952772,22.594789,120.960825,850.6006040247486
C0S690,太麻里,臺東縣,太麻里鄉,22.610825,120.977275,22.609022,120.985328,850.596066353258
CAW010,東引,連江縣,東引鄉,26.360539,120.475308,26.358836,120.483631,850.5951777642144
C2H9F0,柑林,南投縣,國姓鄉,24.020426,120.838924,24.018658,120.847072,850.5917789297835
C0F0B0,石岡,臺中市,石岡區,24.277822,120.769478,24.276061,120.777644,850.5673147679527
CAF980,國三N183K,臺中市,龍井區,24.19538,120.562148,24.193628,120.570311,850.56332240564
C2E880,三義,苗栗縣,三義鄉,24.407236,120.741644,24.405478,120.749819,850.5547794920992
U2HA40,臺大內茅埔,南投縣,信義鄉,23.691497,120.842992,23.689722,120.851117,850.5401311785301
C0E570,白沙屯,苗栗縣,通霄鎮,24.551198,120.688617,24.549447,120.696803,850.5379817425173
C0AI30,三重,新北市,三重區,25.059108,121.4924,25.057378,121.500625,850.5356503816918
CAE100,西濱N107K,苗栗縣,後龍鎮,24.597551,120.731211,24.5958,120.7394,850.5351366001014
C0R270,琉球嶼,屏東縣,琉球鄉,22.334025,120.354194,22.332244,120.362236,850.5304839889191
C0SA80,土坂,臺東縣,達仁鄉,22.454908,120.879528,22.453108,120.887572,850.5261257623454
C0I460,南投,南投縣,南投市,23.913208,120.679183,23.911469,120.687331,850.5228083143446
C0M520,東後寮,嘉義縣,義竹鄉,23.371644,120.239936,23.369892,120.248047,850.5192497383329
C0I360,水里,南投縣,水里鄉,23.814322,120.841658,23.812553,120.849792,850.5173425073683
C0A860,大坪,新北市,萬里區,25.167694,121.62475,25.165914,121.632969,850.5077646611405
C0K560,棋山,雲林縣,古坑鄉,23.688211,120.595289,23.68645,120.603417,850.4977209003976
C0AH30,五分山,新北市,瑞芳區,25.073047,121.772586,25.07125,121.780794,850.4957597887491
467530,阿里山,嘉義縣,阿里山鄉,23.509984,120.805129,23.508208,120.813242,850.4903385061705
C0R830,高士,屏東縣,牡丹鄉,22.123631,120.828758,22.121825,120.836781,850.4873385582854
C0R720,旭海,屏東縣,牡丹鄉,22.207208,120.879586,22.205403,120.887614,850.4842050587249
C2H9U0,鳳鵬,南投縣,鹿谷鄉,23.76569,120.779931,23.763919,120.788061,850.4740568381025
467540,大武,臺東縣,大武鄉,22.357523,120.895703,22.35572,120.90374,850.4682629547461
C0H9A0,神木村,南投縣,信義鄉,23.534519,120.835553,23.532742,120.843667,850.4653723834364
C0SA20,金崙山,臺東縣,太麻里鄉,22.569219,120.951617,22.567419,120.959667,850.4608622018949
C0SA00,歷坵,臺東縣,太麻里鄉,22.522769,120.883803,22.520969,120.89185,850.4317914666811
C0R780,滿州,屏東縣,滿州鄉,22.026208,120.831875,22.024403,120.839892,850.4140382996765
C0R860,鼻頭,屏東縣,滿州鄉,22.106107,120.889862,22.1043,120.897883,850.4132023240784
C0D660,新竹市東區,新竹市,東區,24.800436,120.978742,24.798681,120.986942,850.4064887944892
CAE110,西濱S129K,苗栗縣,苑裡鎮,24.44895,120.634622,24.4472,120.6428,850.3799462754879
C0R760,南仁湖,屏東縣,滿州鄉,22.086486,120.855333,22.084681,120.863353,850.3721963448529
C2K240,草嶺,雲林縣,古坑鄉,23.597319,120.685342,23.59555,120.693461,850.3701480385578
C0R680,佳樂水,屏東縣,滿州鄉,21.995386,120.853619,21.993578,120.861633,850.3669245281266
C0FA50,霧峰,臺中市,霧峰區,24.043658,120.691323,24.041897,120.699472,850.3654301855684
C0R750,四林格山,屏東縣,牡丹鄉,22.078792,120.794419,22.076989,120.802439,850.3634788932887
C0V810,左營,高雄市,左營區,22.676689,120.27685,22.674911,120.284911,850.3579431990842
C2K610,草嶺石壁,雲林縣,古坑鄉,23.604239,120.699612,23.602469,120.707731,850.3534119723862
C0R840,牡丹池山,屏東縣,牡丹鄉,22.170192,120.8332,22.168389,120.841225,850.3431814037217
C2R9A0,高士國小,屏東縣,牡丹鄉,22.127335,120.838508,22.12553,120.84653,850.3398839330788
C2H9H0,苗改南投蜂場,南投縣,名間鄉,23.854353,120.685345,23.852589,120.693481,850.3383641940469
C0E870,高鐵苗栗,苗栗縣,後龍鎮,24.609,120.817906,24.60725,120.826094,850.3375310192168
E2S960,太麻里(2),臺東縣,太麻里鄉,22.599802,120.9897,22.598,120.99775,850.334912647921
C0S760,紅石,臺東縣,海端鄉,23.070902,121.11777,23.069131,121.125856,850.3334053665822
C2M970,碧湖,嘉義縣,梅山鄉,23.570397,120.616047,23.568632,120.624165,850.3333254554044
467490,臺中,臺中市,北區,24.147494,120.675919,24.145736,120.684075,850.3274555499648
C0M750,布袋,嘉義縣,布袋鎮,23.382611,120.159667,23.380864,120.167778,850.325375300853
C0FA10,松柏,臺中市,大甲區,24.430864,120.609306,24.429117,120.617483,850.3207205304926
C0G720,溪州,彰化縣,溪州鄉,23.853347,120.490944,23.851597,120.499083,850.2838254694177
C0S990,山豬窟,臺東縣,大武鄉,22.320422,120.849339,22.318619,120.857372,850.2821456933546
C0FB70,大甲溪埔,臺中市,大甲區,24.372375,120.611895,24.370625,120.620067,850.2772773903692
C2M950,太和,嘉義縣,梅山鄉,23.540143,120.694847,23.538372,120.702961,850.2761906461832
C2M810,里佳,嘉義縣,阿里山鄉,23.390899,120.708543,23.389125,120.716647,850.2710467928467
C0R870,興海,屏東縣,滿州鄉,21.976985,120.835907,21.975177,120.843919,850.270643004464
C0I420,國姓,南投縣,國姓鄉,24.039567,120.846925,24.037803,120.855072,850.2703378674138
C2M940,日野賀,嘉義縣,阿里山鄉,23.435829,120.719062,23.434056,120.727169,850.2698510241512
C2M930,石卓,嘉義縣,竹崎鄉,23.480516,120.694154,23.478744,120.702264,850.2694557064759
C0K440,二崙,雲林縣,二崙鄉,23.77455,120.400811,23.772797,120.408944,850.2550866570415
C2M530,奮起湖,嘉義縣,竹崎鄉,23.495674,120.691142,23.493903,120.699253,850.2503980110102
C2M960,外寮,嘉義縣,梅山鄉,23.564411,120.657572,23.562643,120.665688,850.2487491651997
C0K450,大埤,雲林縣,大埤鄉,23.647817,120.4234,23.646064,120.431525,850.2448591561999
C0R710,龍磐,屏東縣,恆春鎮,21.933481,120.830933,21.931672,120.838942,850.2420083885937
C2H9Y0,松茗,南投縣,名間鄉,23.818463,120.642632,23.8167,120.650765,850.23860251328
C0X190,安平,臺南市,安平區,22.994972,120.144111,22.993161,120.152181,850.2362875215757
G2F820,農業試驗所,臺中市,霧峰區,24.033022,120.679986,24.031261,120.688133,850.2344518788458
C0R130,阿禮,屏東縣,霧臺鄉,22.744444,120.735556,22.742908,120.743678,850.2328725281595
C0X300,鹿寮,臺南市,白河區,23.387811,120.469225,23.386047,120.477331,850.231107324855
C2M9A0,大華,嘉義縣,竹崎鄉,23.484171,120.6668,23.4824,120.67491,850.2213933442416
C2H9T0,名間竹圍,南投縣,名間鄉,23.861675,120.629436,23.859914,120.637572,850.2159655483505
C0SA90,達仁林場,臺東縣,達仁鄉,22.266147,120.815942,22.264347,120.823972,850.2154545737271
C0M860,新美,嘉義縣,阿里山鄉,23.339792,120.675231,23.338017,120.683331,850.2096803462455
E2P990,扇平林試,高雄市,茂林區,22.969481,120.677627,22.9677,120.685703,850.2012470092573
CAF960,國三S175K,臺中市,沙鹿區,24.253246,120.58152,24.251494,120.589683,850.1971996928504
C0A890,雙溪,新北市,雙溪區,25.037861,121.856056,25.036003,121.864242,850.1951726750807
C0FA20,溫寮,臺中市,大安區,24.373925,120.574953,24.372178,120.583125,850.1911110657537
12Q980,恆春工作站,屏東縣,車城鄉,22.081478,120.706406,22.079678,120.714425,850.1694685416738
CAF100,西濱N151K,臺中市,清水區,24.277713,120.539516,24.275964,120.547681,850.1630988217129
C0G920,永靖,彰化縣,永靖鄉,23.926458,120.539392,23.924703,120.547533,850.1539230109304
467270,田中,彰化縣,田中鎮,23.875561,120.573149,23.873803,120.581286,850.1518061997983
C2M990,大巃頂,嘉義縣,梅山鄉,23.556466,120.606275,23.5547,120.61439,850.1468433776736
C0E590,通霄,苗栗縣,通霄鎮,24.473639,120.696444,24.471892,120.704622,850.1457080102176
C0M790,新港,嘉義縣,新港鄉,23.555011,120.3376,23.553261,120.345719,850.1434161992901
C2R990,泰武,屏東縣,泰武鄉,22.608649,120.689598,22.60686,120.69765,850.1433622545494
C0R690,墾丁,屏東縣,恆春鎮,21.968561,120.802258,21.966756,120.810269,850.1392387405807
C2G9A0,畜試所彰化,彰化縣,北斗鎮,23.862208,120.549828,23.86045,120.557964,850.1358767061852
C0E950,松安,苗栗縣,泰安鄉,24.3996,120.9778,24.39792,120.98599,850.1337724871321
C0R880,後壁湖,屏東縣,恆春鎮,21.94747,120.737695,21.945666,120.745705,850.131911632664
C0V660,岡山,高雄市,岡山區,22.798844,120.286889,22.797078,120.294958,850.1279274985379
C0R741,獅子,屏東縣,獅子鄉,22.204106,120.69721,22.202308,120.705236,850.1184607888731
C0M850,表湖,嘉義縣,大埔鄉,23.243628,120.633564,23.241856,120.641658,850.1174032533612
C0G730,二林,彰化縣,二林鎮,23.905067,120.367928,23.903319,120.376069,850.1089446115298
CAP060,國三S385K,高雄市,大樹區,22.769551,120.436379,22.767777,120.444444,850.1077307483923
E2P980,六龜林試,高雄市,六龜區,22.993482,120.637645,22.991703,120.645722,850.10618445155
C0R770,保力,屏東縣,車城鄉,22.072925,120.756094,22.071122,120.764111,850.0964100321918
C0R900,竹坑,屏東縣,車城鄉,22.140248,120.694128,22.13845,120.70215,850.0828651569177
C0G9B0,和美,彰化縣,和美鎮,24.106919,120.483978,24.105169,120.492131,850.0825087923025
467590,恆春,屏東縣,恆春鎮,22.0057,120.738326,22.003897,120.746339,850.0770576443252
C2M9C0,紫雲,嘉義縣,竹崎鄉,23.496678,120.532142,23.494914,120.540253,850.0643064737437
C0R670,楓港,屏東縣,枋山鄉,22.191928,120.684131,22.190131,120.692156,850.0618951067426
C0R800,丹路,屏東縣,獅子鄉,22.206281,120.742964,22.204481,120.750989,850.0582978048475
467290,古坑,雲林縣,古坑鄉,23.635401,120.543769,23.633639,120.551889,850.0556362595923
C0V800,六龜,高雄市,六龜區,22.99975,120.625528,22.997889,120.633583,850.0527663259693
C0R890,山海,屏東縣,恆春鎮,21.989579,120.701107,21.987777,120.709119,850.0418898279968
C0K390,土庫,雲林縣,土庫鎮,23.680772,120.387436,23.679019,120.395561,850.041849044247
C0G910,花壇,彰化縣,花壇鄉,24.032075,120.541314,24.030322,120.549461,850.0359316939538
C2K630,荷苞,雲林縣,古坑鄉,23.65948,120.587023,23.657717,120.595144,850.0322856960594
C0G950,防潮門,彰化縣,伸港鄉,24.185242,120.478972,24.183494,120.48713,850.0318665801884
C0M770,梅山,嘉義縣,梅山鄉,23.587147,120.547464,23.585386,120.555581,850.0288842550117
C0X050,東河,臺南市,東山區,23.298339,120.377492,23.296581,120.385592,850.0238182960842
C0C670,龍潭,桃園市,龍潭區,24.871833,121.213194,24.870056,121.221389,850.016483826746
C0R820,白鷺,屏東縣,來義鄉,22.456067,120.658178,22.454275,120.666219,850.0107829473122
C0FA40,臺中電廠,臺中市,龍井區,24.216388,120.482584,24.214641,120.490744,850.0071091380634
C0R960,內埔,屏東縣,內埔鄉,22.610267,120.562662,22.608483,120.570714,850.0039736810695
C2R970,屏科大,屏東縣,內埔鄉,22.65006,120.611193,22.648275,120.619247,849.9968533095632
CAG070,西濱S173K,彰化縣,鹿港鎮,24.109847,120.426423,24.1081,120.434576,849.9877787953079
C2M9B0,西興,嘉義縣,大埔鄉,23.244571,120.568077,23.2428,120.57617,849.9865578671606
C0R700,枋山,屏東縣,枋山鄉,22.248639,120.653058,22.246844,120.661086,849.9851009264668
C0R730,大坪頂,屏東縣,恆春鎮,22.026433,120.685536,22.024633,120.69355,849.9811578248575
C0M640,中埔,嘉義縣,中埔鄉,23.427144,120.514797,23.425381,120.522903,849.9662771218447
CAL050,國三N279K,嘉義縣,大林鎮,23.597872,120.515216,23.596111,120.523333,849.9630870443252
C2RA10,大新,屏東縣,內埔鄉,22.677362,120.569824,22.67558,120.57788,849.9586579052224
C0C460,復興,桃園市,復興區,24.822,121.344094,24.820208,121.352281,849.9446470465524
C0R950,萬隆國小,屏東縣,新埤鄉,22.509453,120.579772,22.507667,120.587817,849.9443834056393
C0R940,加祿堂,屏東縣,枋山鄉,22.338096,120.613688,22.336306,120.621722,849.9406556250239
C0M730,嘉義市東區,嘉義市,東區,23.459414,120.452408,23.457656,120.460517,849.9394689806473
C2V920,匏子寮,高雄市,甲仙區,23.050824,120.54511,23.04905,120.55319,849.9336240740025
C0R660,枋寮,屏東縣,枋寮鄉,22.369511,120.582611,22.367722,120.590647,849.9334565457715
C2G9C0,埔南,彰化縣,埔鹽鄉,23.992991,120.461546,23.99124,120.46969,849.9330708885955
C0G940,竹塘,彰化縣,竹塘鄉,23.85,120.378628,23.848253,120.386764,849.9313196088686
CAM900,國三S290K,嘉義縣,竹崎鄉,23.505867,120.482631,23.504106,120.490742,849.9312596947639
C2V260,月眉,高雄市,杉林區,22.972778,120.531778,22.971003,120.539853,849.9268788677865
C0V370,古亭坑,高雄市,田寮區,22.895,120.393889,22.893178,120.401947,849.9258132372431
C2G980,田頭村,彰化縣,竹塘鄉,23.828053,120.436042,23.8263,120.444175,849.9233736217142
CAL070,國三N295K,嘉義市,東區,23.470361,120.491261,23.468598,120.499369,849.90153451017
G2M350,農試溪口農場,嘉義縣,溪口鄉,23.587406,120.399994,23.58565,120.408111,849.899376887914
C2M9E0,旺來山,嘉義縣,民雄鄉,23.556913,120.478349,23.555153,120.486463,849.891039415514
C0R850,林邊,屏東縣,林邊鄉,22.465232,120.52585,22.463447,120.533892,849.8754205912132
C0K330,虎尾,雲林縣,虎尾鎮,23.720939,120.433911,23.719183,120.442036,849.8706433423686
C0G960,福寶,彰化縣,福興鄉,24.046048,120.373213,24.044302,120.381361,849.8690046352192
C0X320,柳營,臺南市,柳營區,23.255089,120.367158,23.253328,120.375253,849.8649697300141
C0R650,竹田,屏東縣,竹田鄉,22.586642,120.535392,22.584861,120.543442,849.8644486439166
C2M910,嘉義大學,嘉義市,東區,23.473087,120.477795,23.471325,120.485903,849.8592663878666
C0I370,魚池,南投縣,魚池鄉,23.897478,120.933219,23.895703,120.94135,849.8588709391158
C2V310,美濃,高雄市,美濃區,22.900567,120.511,22.898792,120.51907,849.8576664724972
CAQ010,國三N425K,屏東縣,南州鄉,22.482061,120.523623,22.480277,120.531666,849.8517374905977
C0R920,塭仔,屏東縣,佳冬鄉,22.418718,120.511622,22.416933,120.519661,849.845031348618
C0R930,萬丹,屏東縣,萬丹鄉,22.590256,120.477031,22.588475,120.485081,849.8433593873638
C2G9E0,移民庄,彰化縣,二林鎮,23.980148,120.394687,23.9784,120.40283,849.8381295258206
C2N180,鹿陶洋,臺南市,楠西區,23.145019,120.475434,23.14325,120.48352,849.8378570195481
C0R910,下寮,屏東縣,枋寮鄉,22.394648,120.546743,22.392861,120.55478,849.8362542064302
CAHA00,消防署訓練中心,南投縣,竹山鎮,23.82313,120.7148,23.82137,120.72293,849.8358252344665
C0O840,王爺宮,臺南市,六甲區,23.223828,120.392758,23.222064,120.40085,849.8321628635689
467480,嘉義,嘉義市,西區,23.497684,120.424796,23.495925,120.432906,849.8307934754823
CAG080,西濱S189K,彰化縣,芳苑鄉,23.989603,120.361463,23.987857,120.369607,849.8270611289346
A2K630,雲林臺大,雲林縣,虎尾鎮,23.732381,120.415777,23.730628,120.423903,849.8224745093192
C0V740,旗山,高雄市,旗山區,22.890389,120.475528,22.888614,120.483597,849.8183466612769
C0K580,高鐵雲林,雲林縣,虎尾鎮,23.739206,120.409817,23.737456,120.417944,849.8029236487571
C0X220,學甲,臺南市,學甲區,23.2321,120.174072,23.230347,120.182167,849.7991491559774
C0X210,白河,臺南市,白河區,23.349228,120.406328,23.347467,120.414428,849.7924074538665
CAQ020,國三S415K,屏東縣,竹田鄉,22.569782,120.519952,22.568,120.528,849.7890104352502
C2K310,港尾布雞,雲林縣,崙背鄉,23.750092,120.376263,23.74834,120.38439,849.7865890755262
C2R980,竹田國中,屏東縣,竹田鄉,22.617101,120.516069,22.61532,120.52412,849.786425692544
C0R570,麟洛,屏東縣,麟洛鄉,22.652556,120.519139,22.650775,120.527192,849.7786875758694
CAL020,國一S262K,嘉義縣,民雄鄉,23.51409,120.394927,23.512333,120.403038,849.7786358841718
C0R810,內獅,屏東縣,獅子鄉,22.306856,120.634956,22.305064,120.642986,849.7725818139958
V2K610,大庄合作社,雲林縣,二崙鄉,23.80855,120.359808,23.8068,120.367939,849.7698681505622
CAQ030,崎峰國小,屏東縣,林邊鄉,22.427434,120.487171,22.42565,120.49521,849.7686311126214
C2K620,馬光農場,雲林縣,虎尾鎮,23.723205,120.370739,23.721453,120.378864,849.754561572092
C0K510,水林,雲林縣,水林鄉,23.574658,120.237839,23.572911,120.245956,849.7481969492303
